scenario_id,map_index,trial,team_size,seed,communication_mode,start_positions,selected_start_seed,start_cells,source_method
map_0039_trial_00_robots_04_seed_3900082_mapcomm_none,39,0,4,3900082,none,"[[16.0,12.0],[-16.0,-12.0],[-24.0,28.0],[16.0,0.0]]",3900082,"[[200, 193], [120, 133], [100, 233], [200, 163]]",full
map_0039_trial_00_robots_04_seed_3900082_mapcomm_raw,39,0,4,3900082,raw,"[[16.0,12.0],[-16.0,-12.0],[-24.0,28.0],[16.0,0.0]]",3900082,"[[200, 193], [120, 133], [100, 233], [200, 163]]",full
map_0039_trial_00_robots_06_seed_3900102_mapcomm_compressed,39,0,6,3900102,compressed,"[[-8.0,-48.0],[0.0,24.0],[-36.0,-12.0],[12.0,-32.0],[-8.0,0.0],[-8.0,-28.0]]",3900102,"[[140, 43], [160, 223], [70, 133], [190, 83], [140, 163], [140, 93]]",full
map_0039_trial_00_robots_06_seed_3900102_mapcomm_none,39,0,6,3900102,none,"[[-8.0,-48.0],[0.0,24.0],[-36.0,-12.0],[12.0,-32.0],[-8.0,0.0],[-8.0,-28.0]]",3900102,"[[140, 43], [160, 223], [70, 133], [190, 83], [140, 163], [140, 93]]",full
map_0039_trial_00_robots_06_seed_3900102_mapcomm_raw,39,0,6,3900102,raw,"[[-8.0,-48.0],[0.0,24.0],[-36.0,-12.0],[12.0,-32.0],[-8.0,0.0],[-8.0,-28.0]]",3900102,"[[140, 43], [160, 223], [70, 133], [190, 83], [140, 163], [140, 93]]",full
map_0039_trial_00_robots_08_seed_3900122_mapcomm_compressed,39,0,8,3900122,compressed,"[[-32.0,-32.0],[12.0,-28.0],[-48.0,24.0],[-44.0,-36.0],[-40.0,-48.0],[16.0,4.0],[-24.0,8.0],[-52.0,12.0]]",3900122,"[[80, 83], [190, 93], [40, 223], [50, 73], [60, 43], [200, 173], [100, 183], [30, 193]]",full
map_0039_trial_00_robots_08_seed_3900122_mapcomm_none,39,0,8,3900122,none,"[[-32.0,-32.0],[12.0,-28.0],[-48.0,24.0],[-44.0,-36.0],[-40.0,-48.0],[16.0,4.0],[-24.0,8.0],[-52.0,12.0]]",3900122,"[[80, 83], [190, 93], [40, 223], [50, 73], [60, 43], [200, 173], [100, 183], [30, 193]]",full
map_0039_trial_00_robots_08_seed_3900122_mapcomm_raw,39,0,8,3900122,raw,"[[-32.0,-32.0],[12.0,-28.0],[-48.0,24.0],[-44.0,-36.0],[-40.0,-48.0],[16.0,4.0],[-24.0,8.0],[-52.0,12.0]]",3900122,"[[80, 83], [190, 93], [40, 223], [50, 73], [60, 43], [200, 173], [100, 183], [30, 193]]",full
map_0039_trial_01_robots_02_seed_3901062_mapcomm_compressed,39,1,2,3901062,compressed,"[[-52.0,-28.0],[-24.0,12.0]]",3901062,"[[30, 93], [100, 193]]",full
map_0039_trial_01_robots_02_seed_3901062_mapcomm_none,39,1,2,3901062,none,"[[-52.0,-28.0],[-24.0,12.0]]",3901062,"[[30, 93], [100, 193]]",full
map_0039_trial_01_robots_02_seed_3901062_mapcomm_raw,39,1,2,3901062,raw,"[[-52.0,-28.0],[-24.0,12.0]]",3901062,"[[30, 93], [100, 193]]",full
map_0039_trial_01_robots_04_seed_3901082_mapcomm_compressed,39,1,4,3901082,compressed,"[[-24.0,28.0],[-8.0,-4.0],[24.0,-28.0],[-56.0,-36.0]]",3901082,"[[100, 233], [140, 153], [220, 93], [20, 73]]",full
map_0039_trial_01_robots_04_seed_3901082_mapcomm_none,39,1,4,3901082,none,"[[-24.0,28.0],[-8.0,-4.0],[24.0,-28.0],[-56.0,-36.0]]",3901082,"[[100, 233], [140, 153], [220, 93], [20, 73]]",full
map_0039_trial_01_robots_04_seed_3901082_mapcomm_raw,39,1,4,3901082,raw,"[[-24.0,28.0],[-8.0,-4.0],[24.0,-28.0],[-56.0,-36.0]]",3901082,"[[100, 233], [140, 153], [220, 93], [20, 73]]",full
map_0039_trial_01_robots_06_seed_3901102_mapcomm_compressed,39,1,6,3901102,compressed,"[[24.0,0.0],[-48.0,16.0],[12.0,-32.0],[-48.0,-52.0],[-4.0,-44.0],[-16.0,-60.0]]",3901102,"[[220, 163], [40, 203], [190, 83], [40, 33], [150, 53], [120, 13]]",full
map_0039_trial_01_robots_06_seed_3901102_mapcomm_none,39,1,6,3901102,none,"[[24.0,0.0],[-48.0,16.0],[12.0,-32.0],[-48.0,-52.0],[-4.0,-44.0],[-16.0,-60.0]]",3901102,"[[220, 163], [40, 203], [190, 83], [40, 33], [150, 53], [120, 13]]",full
map_0039_trial_01_robots_06_seed_3901102_mapcomm_raw,39,1,6,3901102,raw,"[[24.0,0.0],[-48.0,16.0],[12.0,-32.0],[-48.0,-52.0],[-4.0,-44.0],[-16.0,-60.0]]",3901102,"[[220, 163], [40, 203], [190, 83], [40, 33], [150, 53], [120, 13]]",full
map_0039_trial_01_robots_08_seed_3901122_mapcomm_compressed,39,1,8,3901122,compressed,"[[24.0,4.0],[-40.0,-4.0],[28.0,-8.0],[-40.0,-52.0],[-20.0,-4.0],[-8.0,8.0],[-20.0,12.0],[16.0,-52.0]]",3901122,"[[220, 173], [60, 153], [230, 143], [60, 33], [110, 153], [140, 183], [110, 193], [200, 33]]",full
map_0039_trial_01_robots_08_seed_3901122_mapcomm_none,39,1,8,3901122,none,"[[24.0,4.0],[-40.0,-4.0],[28.0,-8.0],[-40.0,-52.0],[-20.0,-4.0],[-8.0,8.0],[-20.0,12.0],[16.0,-52.0]]",3901122,"[[220, 173], [60, 153], [230, 143], [60, 33], [110, 153], [140, 183], [110, 193], [200, 33]]",full
map_0039_trial_01_robots_08_seed_3901122_mapcomm_raw,39,1,8,3901122,raw,"[[24.0,4.0],[-40.0,-4.0],[28.0,-8.0],[-40.0,-52.0],[-20.0,-4.0],[-8.0,8.0],[-20.0,12.0],[16.0,-52.0]]",3901122,"[[220, 173], [60, 153], [230, 143], [60, 33], [110, 153], [140, 183], [110, 193], [200, 33]]",full
map_0039_trial_02_robots_02_seed_3902062_mapcomm_compressed,39,2,2,3902062,compressed,"[[-16.0,-48.0],[16.0,8.0]]",3902062,"[[120, 43], [200, 183]]",full
map_0039_trial_02_robots_02_seed_3902062_mapcomm_none,39,2,2,3902062,none,"[[-16.0,-48.0],[16.0,8.0]]",3902062,"[[120, 43], [200, 183]]",full
map_0039_trial_02_robots_02_seed_3902062_mapcomm_raw,39,2,2,3902062,raw,"[[-16.0,-48.0],[16.0,8.0]]",3902062,"[[120, 43], [200, 183]]",full
map_0039_trial_02_robots_04_seed_3902082_mapcomm_compressed,39,2,4,3902082,compressed,"[[20.0,4.0],[-20.0,8.0],[-8.0,-24.0],[-48.0,-44.0]]",3902082,"[[210, 173], [110, 183], [140, 103], [40, 53]]",full
map_0039_trial_02_robots_04_seed_3902082_mapcomm_none,39,2,4,3902082,none,"[[20.0,4.0],[-20.0,8.0],[-8.0,-24.0],[-48.0,-44.0]]",3902082,"[[210, 173], [110, 183], [140, 103], [40, 53]]",full
map_0039_trial_02_robots_04_seed_3902082_mapcomm_raw,39,2,4,3902082,raw,"[[20.0,4.0],[-20.0,8.0],[-8.0,-24.0],[-48.0,-44.0]]",3902082,"[[210, 173], [110, 183], [140, 103], [40, 53]]",full
map_0039_trial_02_robots_06_seed_3902102_mapcomm_compressed,39,2,6,3902102,compressed,"[[24.0,-24.0],[20.0,16.0],[-56.0,-40.0],[-44.0,-32.0],[0.0,-52.0],[-12.0,-52.0]]",3902102,"[[220, 103], [210, 203], [20, 63], [50, 83], [160, 33], [130, 33]]",full
map_0039_trial_02_robots_06_seed_3902102_mapcomm_none,39,2,6,3902102,none,"[[24.0,-24.0],[20.0,16.0],[-56.0,-40.0],[-44.0,-32.0],[0.0,-52.0],[-12.0,-52.0]]",3902102,"[[220, 103], [210, 203], [20, 63], [50, 83], [160, 33], [130, 33]]",full
map_0039_trial_02_robots_06_seed_3902102_mapcomm_raw,39,2,6,3902102,raw,"[[24.0,-24.0],[20.0,16.0],[-56.0,-40.0],[-44.0,-32.0],[0.0,-52.0],[-12.0,-52.0]]",3902102,"[[220, 103], [210, 203], [20, 63], [50, 83], [160, 33], [130, 33]]",full
map_0039_trial_02_robots_08_seed_3902122_mapcomm_compressed,39,2,8,3902122,compressed,"[[0.0,-24.0],[16.0,24.0],[-24.0,20.0],[-24.0,-32.0],[24.0,-24.0],[-52.0,-32.0],[20.0,4.0],[-52.0,12.0]]",3902122,"[[160, 103], [200, 223], [100, 213], [100, 83], [220, 103], [30, 83], [210, 173], [30, 193]]",full
map_0039_trial_02_robots_08_seed_3902122_mapcomm_none,39,2,8,3902122,none,"[[0.0,-24.0],[16.0,24.0],[-24.0,20.0],[-24.0,-32.0],[24.0,-24.0],[-52.0,-32.0],[20.0,4.0],[-52.0,12.0]]",3902122,"[[160, 103], [200, 223], [100, 213], [100, 83], [220, 103], [30, 83], [210, 173], [30, 193]]",full
map_0039_trial_02_robots_08_seed_3902122_mapcomm_raw,39,2,8,3902122,raw,"[[0.0,-24.0],[16.0,24.0],[-24.0,20.0],[-24.0,-32.0],[24.0,-24.0],[-52.0,-32.0],[20.0,4.0],[-52.0,12.0]]",3902122,"[[160, 103], [200, 223], [100, 213], [100, 83], [220, 103], [30, 83], [210, 173], [30, 193]]",full
map_0039_trial_03_robots_02_seed_3903062_mapcomm_compressed,39,3,2,3903062,compressed,"[[-52.0,0.0],[-8.0,4.0]]",3903062,"[[30, 163], [140, 173]]",full
map_0039_trial_03_robots_02_seed_3903062_mapcomm_none,39,3,2,3903062,none,"[[-52.0,0.0],[-8.0,4.0]]",3903062,"[[30, 163], [140, 173]]",full
map_0039_trial_03_robots_02_seed_3903062_mapcomm_raw,39,3,2,3903062,raw,"[[-52.0,0.0],[-8.0,4.0]]",3903062,"[[30, 163], [140, 173]]",full
map_0039_trial_03_robots_04_seed_3903082_mapcomm_compressed,39,3,4,3903082,compressed,"[[-20.0,-56.0],[-40.0,-28.0],[-8.0,0.0],[-56.0,-40.0]]",3903082,"[[110, 23], [60, 93], [140, 163], [20, 63]]",full
map_0039_trial_03_robots_04_seed_3903082_mapcomm_none,39,3,4,3903082,none,"[[-20.0,-56.0],[-40.0,-28.0],[-8.0,0.0],[-56.0,-40.0]]",3903082,"[[110, 23], [60, 93], [140, 163], [20, 63]]",full
map_0039_trial_03_robots_04_seed_3903082_mapcomm_raw,39,3,4,3903082,raw,"[[-20.0,-56.0],[-40.0,-28.0],[-8.0,0.0],[-56.0,-40.0]]",3903082,"[[110, 23], [60, 93], [140, 163], [20, 63]]",full
map_0039_trial_03_robots_06_seed_3903102_mapcomm_compressed,39,3,6,3903102,compressed,"[[0.0,-8.0],[-48.0,4.0],[-24.0,-56.0],[12.0,-48.0],[-4.0,12.0],[-28.0,-28.0]]",3903102,"[[160, 143], [40, 173], [100, 23], [190, 43], [150, 193], [90, 93]]",full
map_0039_trial_03_robots_06_seed_3903102_mapcomm_none,39,3,6,3903102,none,"[[0.0,-8.0],[-48.0,4.0],[-24.0,-56.0],[12.0,-48.0],[-4.0,12.0],[-28.0,-28.0]]",3903102,"[[160, 143], [40, 173], [100, 23], [190, 43], [150, 193], [90, 93]]",full
map_0039_trial_03_robots_06_seed_3903102_mapcomm_raw,39,3,6,3903102,raw,"[[0.0,-8.0],[-48.0,4.0],[-24.0,-56.0],[12.0,-48.0],[-4.0,12.0],[-28.0,-28.0]]",3903102,"[[160, 143], [40, 173], [100, 23], [190, 43], [150, 193], [90, 93]]",full
map_0039_trial_03_robots_08_seed_3903122_mapcomm_compressed,39,3,8,3903122,compressed,"[[8.0,-52.0],[-40.0,-36.0],[24.0,-32.0],[-52.0,12.0],[-28.0,16.0],[20.0,28.0],[-24.0,-60.0],[8.0,24.0]]",3903122,"[[180, 33], [60, 73], [220, 83], [30, 193], [90, 203], [210, 233], [100, 13], [180, 223]]",full
map_0039_trial_03_robots_08_seed_3903122_mapcomm_none,39,3,8,3903122,none,"[[8.0,-52.0],[-40.0,-36.0],[24.0,-32.0],[-52.0,12.0],[-28.0,16.0],[20.0,28.0],[-24.0,-60.0],[8.0,24.0]]",3903122,"[[180, 33], [60, 73], [220, 83], [30, 193], [90, 203], [210, 233], [100, 13], [180, 223]]",full
map_0039_trial_03_robots_08_seed_3903122_mapcomm_raw,39,3,8,3903122,raw,"[[8.0,-52.0],[-40.0,-36.0],[24.0,-32.0],[-52.0,12.0],[-28.0,16.0],[20.0,28.0],[-24.0,-60.0],[8.0,24.0]]",3903122,"[[180, 33], [60, 73], [220, 83], [30, 193], [90, 203], [210, 233], [100, 13], [180, 223]]",full
map_0040_trial_00_robots_02_seed_4000062_mapcomm_compressed,40,0,2,4000062,compressed,"[[20.0,-4.0],[20.0,-32.0]]",4000062,"[[198, 153], [198, 83]]",full
map_0040_trial_00_robots_02_seed_4000062_mapcomm_none,40,0,2,4000062,none,"[[20.0,-4.0],[20.0,-32.0]]",4000062,"[[198, 153], [198, 83]]",full
map_0040_trial_00_robots_02_seed_4000062_mapcomm_raw,40,0,2,4000062,raw,"[[20.0,-4.0],[20.0,-32.0]]",4000062,"[[198, 153], [198, 83]]",full
map_0040_trial_00_robots_04_seed_4000082_mapcomm_compressed,40,0,4,4000082,compressed,"[[-40.0,-48.0],[-16.0,-36.0],[28.0,-56.0],[8.0,-56.0]]",4000082,"[[48, 43], [108, 73], [218, 23], [168, 23]]",full
map_0040_trial_00_robots_04_seed_4000082_mapcomm_none,40,0,4,4000082,none,"[[-40.0,-48.0],[-16.0,-36.0],[28.0,-56.0],[8.0,-56.0]]",4000082,"[[48, 43], [108, 73], [218, 23], [168, 23]]",full
map_0040_trial_00_robots_04_seed_4000082_mapcomm_raw,40,0,4,4000082,raw,"[[-40.0,-48.0],[-16.0,-36.0],[28.0,-56.0],[8.0,-56.0]]",4000082,"[[48, 43], [108, 73], [218, 23], [168, 23]]",full
map_0040_trial_00_robots_06_seed_4000102_mapcomm_compressed,40,0,6,4000102,compressed,"[[20.0,-20.0],[4.0,-60.0],[4.0,0.0],[-4.0,-20.0],[-24.0,0.0],[8.0,-24.0]]",4000102,"[[198, 113], [158, 13], [158, 163], [138, 113], [88, 163], [168, 103]]",full
map_0040_trial_00_robots_06_seed_4000102_mapcomm_none,40,0,6,4000102,none,"[[20.0,-20.0],[4.0,-60.0],[4.0,0.0],[-4.0,-20.0],[-24.0,0.0],[8.0,-24.0]]",4000102,"[[198, 113], [158, 13], [158, 163], [138, 113], [88, 163], [168, 103]]",full
map_0040_trial_00_robots_06_seed_4000102_mapcomm_raw,40,0,6,4000102,raw,"[[20.0,-20.0],[4.0,-60.0],[4.0,0.0],[-4.0,-20.0],[-24.0,0.0],[8.0,-24.0]]",4000102,"[[198, 113], [158, 13], [158, 163], [138, 113], [88, 163], [168, 103]]",full
map_0040_trial_00_robots_08_seed_4000122_mapcomm_compressed,40,0,8,4000122,compressed,"[[-32.0,-40.0],[16.0,-20.0],[-48.0,-4.0],[-40.0,24.0],[-24.0,-52.0],[20.0,-40.0],[-24.0,-4.0],[20.0,8.0]]",4000122,"[[68, 63], [188, 113], [28, 153], [48, 223], [88, 33], [198, 63], [88, 153], [198, 183]]",full
map_0040_trial_00_robots_08_seed_4000122_mapcomm_none,40,0,8,4000122,none,"[[-32.0,-40.0],[16.0,-20.0],[-48.0,-4.0],[-40.0,24.0],[-24.0,-52.0],[20.0,-40.0],[-24.0,-4.0],[20.0,8.0]]",4000122,"[[68, 63], [188, 113], [28, 153], [48, 223], [88, 33], [198, 63], [88, 153], [198, 183]]",full
map_0040_trial_00_robots_08_seed_4000122_mapcomm_raw,40,0,8,4000122,raw,"[[-32.0,-40.0],[16.0,-20.0],[-48.0,-4.0],[-40.0,24.0],[-24.0,-52.0],[20.0,-40.0],[-24.0,-4.0],[20.0,8.0]]",4000122,"[[68, 63], [188, 113], [28, 153], [48, 223], [88, 33], [198, 63], [88, 153], [198, 183]]",full
map_0040_trial_01_robots_02_seed_4001062_mapcomm_compressed,40,1,2,4001062,compressed,"[[-20.0,-44.0],[-8.0,-48.0]]",4001062,"[[98, 53], [128, 43]]",full
map_0040_trial_01_robots_02_seed_4001062_mapcomm_none,40,1,2,4001062,none,"[[-20.0,-44.0],[-8.0,-48.0]]",4001062,"[[98, 53], [128, 43]]",full
map_0040_trial_01_robots_02_seed_4001062_mapcomm_raw,40,1,2,4001062,raw,"[[-20.0,-44.0],[-8.0,-48.0]]",4001062,"[[98, 53], [128, 43]]",full
map_0040_trial_01_robots_04_seed_4001082_mapcomm_compressed,40,1,4,4001082,compressed,"[[16.0,12.0],[-40.0,-44.0],[-40.0,20.0],[24.0,-60.0]]",4001082,"[[188, 193], [48, 53], [48, 213], [208, 13]]",full
map_0040_trial_01_robots_04_seed_4001082_mapcomm_none,40,1,4,4001082,none,"[[16.0,12.0],[-40.0,-44.0],[-40.0,20.0],[24.0,-60.0]]",4001082,"[[188, 193], [48, 53], [48, 213], [208, 13]]",full
map_0040_trial_01_robots_04_seed_4001082_mapcomm_raw,40,1,4,4001082,raw,"[[16.0,12.0],[-40.0,-44.0],[-40.0,20.0],[24.0,-60.0]]",4001082,"[[188, 193], [48, 53], [48, 213], [208, 13]]",full
map_0040_trial_01_robots_06_seed_4001102_mapcomm_compressed,40,1,6,4001102,compressed,"[[-44.0,-20.0],[-4.0,-52.0],[16.0,-40.0],[-16.0,-48.0],[12.0,24.0],[-40.0,0.0]]",4001102,"[[38, 113], [138, 33], [188, 63], [108, 43], [178, 223], [48, 163]]",full
map_0040_trial_01_robots_06_seed_4001102_mapcomm_none,40,1,6,4001102,none,"[[-44.0,-20.0],[-4.0,-52.0],[16.0,-40.0],[-16.0,-48.0],[12.0,24.0],[-40.0,0.0]]",4001102,"[[38, 113], [138, 33], [188, 63], [108, 43], [178, 223], [48, 163]]",full
map_0040_trial_01_robots_06_seed_4001102_mapcomm_raw,40,1,6,4001102,raw,"[[-44.0,-20.0],[-4.0,-52.0],[16.0,-40.0],[-16.0,-48.0],[12.0,24.0],[-40.0,0.0]]",4001102,"[[38, 113], [138, 33], [188, 63], [108, 43], [178, 223], [48, 163]]",full
map_0040_trial_01_robots_08_seed_4001122_mapcomm_compressed,40,1,8,4001122,compressed,"[[-44.0,0.0],[-28.0,4.0],[-44.0,16.0],[-44.0,-28.0],[28.0,-56.0],[0.0,-4.0],[20.0,12.0],[16.0,-56.0]]",4001122,"[[38, 163], [78, 173], [38, 203], [38, 93], [218, 23], [148, 153], [198, 193], [188, 23]]",full
map_0040_trial_01_robots_08_seed_4001122_mapcomm_none,40,1,8,4001122,none,"[[-44.0,0.0],[-28.0,4.0],[-44.0,16.0],[-44.0,-28.0],[28.0,-56.0],[0.0,-4.0],[20.0,12.0],[16.0,-56.0]]",4001122,"[[38, 163], [78, 173], [38, 203], [38, 93], [218, 23], [148, 153], [198, 193], [188, 23]]",full
map_0040_trial_01_robots_08_seed_4001122_mapcomm_raw,40,1,8,4001122,raw,"[[-44.0,0.0],[-28.0,4.0],[-44.0,16.0],[-44.0,-28.0],[28.0,-56.0],[0.0,-4.0],[20.0,12.0],[16.0,-56.0]]",4001122,"[[38, 163], [78, 173], [38, 203], [38, 93], [218, 23], [148, 153], [198, 193], [188, 23]]",full
map_0040_trial_02_robots_02_seed_4002062_mapcomm_compressed,40,2,2,4002062,compressed,"[[16.0,-56.0],[-20.0,-48.0]]",4002062,"[[188, 23], [98, 43]]",full
map_0040_trial_02_robots_02_seed_4002062_mapcomm_none,40,2,2,4002062,none,"[[16.0,-56.0],[-20.0,-48.0]]",4002062,"[[188, 23], [98, 43]]",full
map_0040_trial_02_robots_02_seed_4002062_mapcomm_raw,40,2,2,4002062,raw,"[[16.0,-56.0],[-20.0,-48.0]]",4002062,"[[188, 23], [98, 43]]",full
map_0040_trial_02_robots_04_seed_4002082_mapcomm_compressed,40,2,4,4002082,compressed,"[[-40.0,-8.0],[-48.0,-48.0],[24.0,-4.0],[16.0,16.0]]",4002082,"[[48, 143], [28, 43], [208, 153], [188, 203]]",full
map_0040_trial_02_robots_04_seed_4002082_mapcomm_none,40,2,4,4002082,none,"[[-40.0,-8.0],[-48.0,-48.0],[24.0,-4.0],[16.0,16.0]]",4002082,"[[48, 143], [28, 43], [208, 153], [188, 203]]",full
map_0040_trial_02_robots_04_seed_4002082_mapcomm_raw,40,2,4,4002082,raw,"[[-40.0,-8.0],[-48.0,-48.0],[24.0,-4.0],[16.0,16.0]]",4002082,"[[48, 143], [28, 43], [208, 153], [188, 203]]",full
map_0040_trial_02_robots_06_seed_4002102_mapcomm_compressed,40,2,6,4002102,compressed,"[[-40.0,-24.0],[-28.0,-48.0],[-32.0,-36.0],[-40.0,-12.0],[-20.0,-32.0],[8.0,-52.0]]",4002102,"[[48, 103], [78, 43], [68, 73], [48, 133], [98, 83], [168, 33]]",full
map_0040_trial_02_robots_06_seed_4002102_mapcomm_none,40,2,6,4002102,none,"[[-40.0,-24.0],[-28.0,-48.0],[-32.0,-36.0],[-40.0,-12.0],[-20.0,-32.0],[8.0,-52.0]]",4002102,"[[48, 103], [78, 43], [68, 73], [48, 133], [98, 83], [168, 33]]",full
map_0040_trial_02_robots_06_seed_4002102_mapcomm_raw,40,2,6,4002102,raw,"[[-40.0,-24.0],[-28.0,-48.0],[-32.0,-36.0],[-40.0,-12.0],[-20.0,-32.0],[8.0,-52.0]]",4002102,"[[48, 103], [78, 43], [68, 73], [48, 133], [98, 83], [168, 33]]",full
map_0040_trial_02_robots_08_seed_4002122_mapcomm_compressed,40,2,8,4002122,compressed,"[[-36.0,-16.0],[-4.0,-16.0],[24.0,4.0],[-16.0,4.0],[-20.0,-28.0],[8.0,-56.0],[16.0,-36.0],[16.0,-24.0]]",4002122,"[[58, 123], [138, 123], [208, 173], [108, 173], [98, 93], [168, 23], [188, 73], [188, 103]]",full
map_0040_trial_02_robots_08_seed_4002122_mapcomm_none,40,2,8,4002122,none,"[[-36.0,-16.0],[-4.0,-16.0],[24.0,4.0],[-16.0,4.0],[-20.0,-28.0],[8.0,-56.0],[16.0,-36.0],[16.0,-24.0]]",4002122,"[[58, 123], [138, 123], [208, 173], [108, 173], [98, 93], [168, 23], [188, 73], [188, 103]]",full
map_0040_trial_02_robots_08_seed_4002122_mapcomm_raw,40,2,8,4002122,raw,"[[-36.0,-16.0],[-4.0,-16.0],[24.0,4.0],[-16.0,4.0],[-20.0,-28.0],[8.0,-56.0],[16.0,-36.0],[16.0,-24.0]]",4002122,"[[58, 123], [138, 123], [208, 173], [108, 173], [98, 93], [168, 23], [188, 73], [188, 103]]",full
map_0040_trial_03_robots_02_seed_4003062_mapcomm_compressed,40,3,2,4003062,compressed,"[[20.0,-60.0],[-16.0,-40.0]]",4003062,"[[198, 13], [108, 63]]",full
map_0040_trial_03_robots_02_seed_4003062_mapcomm_none,40,3,2,4003062,none,"[[20.0,-60.0],[-16.0,-40.0]]",4003062,"[[198, 13], [108, 63]]",full
map_0040_trial_03_robots_02_seed_4003062_mapcomm_raw,40,3,2,4003062,raw,"[[20.0,-60.0],[-16.0,-40.0]]",4003062,"[[198, 13], [108, 63]]",full
map_0040_trial_03_robots_04_seed_4003082_mapcomm_compressed,40,3,4,4003082,compressed,"[[20.0,12.0],[-40.0,-40.0],[4.0,-8.0],[-40.0,4.0]]",4003082,"[[198, 193], [48, 63], [158, 143], [48, 173]]",full
map_0040_trial_03_robots_04_seed_4003082_mapcomm_none,40,3,4,4003082,none,"[[20.0,12.0],[-40.0,-40.0],[4.0,-8.0],[-40.0,4.0]]",4003082,"[[198, 193], [48, 63], [158, 143], [48, 173]]",full
map_0040_trial_03_robots_04_seed_4003082_mapcomm_raw,40,3,4,4003082,raw,"[[20.0,12.0],[-40.0,-40.0],[4.0,-8.0],[-40.0,4.0]]",4003082,"[[198, 193], [48, 63], [158, 143], [48, 173]]",full
map_0040_trial_03_robots_06_seed_4003102_mapcomm_compressed,40,3,6,4003102,compressed,"[[-36.0,-12.0],[-20.0,12.0],[-24.0,-36.0],[-48.0,-44.0],[24.0,-48.0],[20.0,20.0]]",4003102,"[[58, 133], [98, 193], [88, 73], [28, 53], [208, 43], [198, 213]]",full
map_0040_trial_03_robots_06_seed_4003102_mapcomm_none,40,3,6,4003102,none,"[[-36.0,-12.0],[-20.0,12.0],[-24.0,-36.0],[-48.0,-44.0],[24.0,-48.0],[20.0,20.0]]",4003102,"[[58, 133], [98, 193], [88, 73], [28, 53], [208, 43], [198, 213]]",full
map_0040_trial_03_robots_06_seed_4003102_mapcomm_raw,40,3,6,4003102,raw,"[[-36.0,-12.0],[-20.0,12.0],[-24.0,-36.0],[-48.0,-44.0],[24.0,-48.0],[20.0,20.0]]",4003102,"[[58, 133], [98, 193], [88, 73], [28, 53], [208, 43], [198, 213]]",full
map_0040_trial_03_robots_08_seed_4003122_mapcomm_compressed,40,3,8,4003122,compressed,"[[0.0,20.0],[-24.0,-32.0],[-48.0,-48.0],[24.0,-36.0],[-4.0,0.0],[-44.0,-4.0],[-4.0,-20.0],[4.0,-60.0]]",4003122,"[[148, 213], [88, 83], [28, 43], [208, 73], [138, 163], [38, 153], [138, 113], [158, 13]]",full
map_0040_trial_03_robots_08_seed_4003122_mapcomm_none,40,3,8,4003122,none,"[[0.0,20.0],[-24.0,-32.0],[-48.0,-48.0],[24.0,-36.0],[-4.0,0.0],[-44.0,-4.0],[-4.0,-20.0],[4.0,-60.0]]",4003122,"[[148, 213], [88, 83], [28, 43], [208, 73], [138, 163], [38, 153], [138, 113], [158, 13]]",full
map_0040_trial_03_robots_08_seed_4003122_mapcomm_raw,40,3,8,4003122,raw,"[[0.0,20.0],[-24.0,-32.0],[-48.0,-48.0],[24.0,-36.0],[-4.0,0.0],[-44.0,-4.0],[-4.0,-20.0],[4.0,-60.0]]",4003122,"[[148, 213], [88, 83], [28, 43], [208, 73], [138, 163], [38, 153], [138, 113], [158, 13]]",full
map_0041_trial_00_robots_02_seed_4100062_mapcomm_compressed,41,0,2,4100062,compressed,"[[-36.0,-32.0],[-56.0,20.0]]",4100062,"[[70, 70], [20, 200]]",full
map_0041_trial_00_robots_02_seed_4100062_mapcomm_none,41,0,2,4100062,none,"[[-36.0,-32.0],[-56.0,20.0]]",4100062,"[[70, 70], [20, 200]]",full
map_0041_trial_00_robots_02_seed_4100062_mapcomm_raw,41,0,2,4100062,raw,"[[-36.0,-32.0],[-56.0,20.0]]",4100062,"[[70, 70], [20, 200]]",full
map_0041_trial_00_robots_04_seed_4100082_mapcomm_compressed,41,0,4,4100082,compressed,"[[12.0,24.0],[-48.0,-52.0],[8.0,-48.0],[-40.0,-4.0]]",4100082,"[[190, 210], [40, 20], [180, 30], [60, 140]]",full
map_0041_trial_00_robots_04_seed_4100082_mapcomm_none,41,0,4,4100082,none,"[[12.0,24.0],[-48.0,-52.0],[8.0,-48.0],[-40.0,-4.0]]",4100082,"[[190, 210], [40, 20], [180, 30], [60, 140]]",full
map_0041_trial_00_robots_04_seed_4100082_mapcomm_raw,41,0,4,4100082,raw,"[[12.0,24.0],[-48.0,-52.0],[8.0,-48.0],[-40.0,-4.0]]",4100082,"[[190, 210], [40, 20], [180, 30], [60, 140]]",full
map_0041_trial_00_robots_06_seed_4100102_mapcomm_compressed,41,0,6,4100102,compressed,"[[-52.0,32.0],[-24.0,-44.0],[-28.0,24.0],[-36.0,-20.0],[28.0,12.0],[20.0,-36.0]]",4100102,"[[30, 230], [100, 40], [90, 210], [70, 100], [230, 180], [210, 60]]",full
map_0041_trial_00_robots_06_seed_4100102_mapcomm_none,41,0,6,4100102,none,"[[-52.0,32.0],[-24.0,-44.0],[-28.0,24.0],[-36.0,-20.0],[28.0,12.0],[20.0,-36.0]]",4100102,"[[30, 230], [100, 40], [90, 210], [70, 100], [230, 180], [210, 60]]",full
